Time Created,Tweet_Text,Username,Additional Hashtags,Account Followers,Number Retweets,Number Likes
2020-12-18 01:14:26,b'Vice president Mike Pence to receive Pfizer vaccine! \xf0\x9f\x9a\xab\xf0\x9f\x92\x89\xf0\x9f\x91\xa3  https://t.co/oFNuNsEKn5 #coronavirus #Pfizer #Abortion #prolife #vaccine https://t.co/erDSuq8q7w',b'RockofLifeNI',"['coronavirus', 'Pfizer', 'Abortion', 'prolife', 'vaccine']",2750,0,0
2020-12-18 01:11:33,b'@realDonaldTrump and everyone in his administration should not be offered the vaccine.  10 months of lies.  Why would they take a vaccine for a hoax?  #Pfizer #Vaccine #vaccination  #Moderna',b'LexisSinclair',"['Pfizer', 'Vaccine', 'vaccination', 'Moderna']",76,0,0
2020-12-18 01:00:25,b'Omg! She is #crazy! How can people be so stupid? #COVID19 #Pfizer-BioNTech #vaccine is experimental! https://t.co/EB5jlVBYmy',b'discangirl',"['crazy', 'COVID19', 'Pfizer', 'vaccine']",359,0,0
2020-12-18 00:56:28,"b'Dear Pfizer,  Can any concerned citizen make the request for distribution? The government will return to normal on Jan 20th. I\xe2\x80\x99m sure the US Treasury will pay the bill. #Pfizer #Treasury #COVID19 #vaccine @pfizer https://t.co/FxBPkrrf9Z'",b'perfume_chick',"['Pfizer', 'Treasury', 'COVID19', 'vaccine']",734,0,0
2020-12-18 00:50:04,"b""#Extra #Doses in #Pfizer #Vaccine #Vials #Expand #Nation's supply https://t.co/c5NngvZvj4 https://t.co/bo5Rr4E64Q""",b'BloGoalcom',"['Extra', 'Doses', 'Pfizer', 'Vaccine', 'Vials', 'Expand', 'Nation']",2496,0,0
2020-12-18 00:46:58,"b""https://t.co/DESzevnDEh  #Pfizer now says that it has millions of additional doses of the #coronavirus #vaccine sitting in a #warehouse, because the Trump regime is refusing to tell it where to send them. #fucktrump #ftrump #ByeByeTrump can't wait until a REAL man is in charge.""",b'annmarie309',"['Pfizer', 'coronavirus', 'vaccine', 'warehouse', 'fucktrump', 'ftrump', 'ByeByeTrump']",1765,0,0
2020-12-18 00:44:11,"b""Response from #Pfizer below in press statement. Confirmed on Pfizer's website. #COVID19 #vaccine @WSRSradiology @WSMA_update @UWRadiology @UWMedicine https://t.co/4bHw5aQ2CD""",b'SammyChuMD1',"['Pfizer', 'COVID19', 'vaccine']",416,0,0
2020-12-18 00:42:54,b'So let me get this straight: My potato chip bag is only half full. But the most precious vaccine in the world is overstuffed in the vials. What a world.  #vaccine #Pfizer',b'zschrieber',"['vaccine', 'Pfizer']",440,0,2
2020-12-18 00:28:50,b'Reports of allergic reactions to the COVID-19 vaccine  #hospitals #schools #covid #COVID19 #vaccine #COVID\xe3\x83\xbc19 #pandemic #lockdown #economy #stimulus #StimulusChecks  #Pfizer #AstraZeneca #moderna #BREAKING #BreakingNews   https://t.co/VK2TO59moZ',b'ScottyJo1989',"['hospitals', 'schools', 'covid', 'COVID19', 'vaccine', 'COVIDー19', 'pandemic', 'lockdown', 'economy', 'stimulus', 'StimulusChecks', 'Pfizer', 'AstraZeneca', 'moderna', 'BREAKING', 'BreakingNews']",3738,0,0
2020-12-18 00:26:10,"b'@jonrappoport Candice Cody MD pushing the #Vaccine when #pregnant, even though NOT ADVISED by both #BioNTech and #Pfizer.  https://t.co/Tf0IWIXIdG  #COVID19'",b'raport_com',"['Vaccine', 'pregnant', 'BioNTech', 'Pfizer', 'COVID19']",187,0,0
2020-12-18 00:26:01,"b""FDA recommends watching for cases of Bell's palsy (a condition that causes half your face to droop) in #Moderna and #Pfizer Covid-19 vaccine recipients. #COVID19 #Coronavirus #Lockdown #Vaccine  https://t.co/GzAZqPg6H9""",b'ree_tron',"['Moderna', 'Pfizer', 'COVID19', 'Coronavirus', 'Lockdown', 'Vaccine']",98,0,0
2020-12-18 00:24:29,b'FDA advisory panel recommends use of Moderna COVID-19 vaccine  #hospitals #schools #covid #COVID19 #vaccine #COVID\xe3\x83\xbc19 #pandemic #lockdown #economy #stimulus #StimulusChecks  #Pfizer #AstraZeneca #moderna #BREAKING #BreakingNews  https://t.co/yXly9wLF97',b'ScottyJo1989',"['hospitals', 'schools', 'covid', 'COVID19', 'vaccine', 'COVIDー19', 'pandemic', 'lockdown', 'economy', 'stimulus', 'StimulusChecks', 'Pfizer', 'AstraZeneca', 'moderna', 'BREAKING', 'BreakingNews']",3738,1,0
2020-12-18 00:22:57,"b'Since the approval of the vaccine last week, Ontario\xe2\x80\x99s Health Minister says plans are in the works to provide documentation for residents who receive the COVID-19 vaccine.  Click the link to learn more!  https://t.co/Ulhg4cNmFL  #covid19news #vaccine #pfizer #healthcare'",b'RxBIOCorp',"['covid19news', 'vaccine', 'pfizer', 'healthcare']",24,0,1
2020-12-18 00:21:17,"b""'#Pfizer Helped Create the Global Patent Rules. Now it's Using Them to Undercut Access to the Covid Vaccine. The pharmaceutical company is opposing a proposal at the World Trade Organization to expand vaccine access to poor countries'..#vaccine""",b'crypticvalentin',"['Pfizer', 'vaccine']",465,0,0
2020-12-18 00:19:25,b'Southern California ICU beds at 0% amid COVID-19 surge #hospitals #schools #covid #COVID19 #vaccine #COVID\xe3\x83\xbc19 #pandemic #lockdown #economy #Pfizer #AstraZeneca #BREAKING #BreakingNews  https://t.co/7MfJryfpvl',b'ScottyJo1989',"['hospitals', 'schools', 'covid', 'COVID19', 'vaccine', 'COVIDー19', 'pandemic', 'lockdown', 'economy', 'Pfizer', 'AstraZeneca', 'BREAKING', 'BreakingNews']",3738,1,0
2020-12-18 00:19:21,"b'Just when you think that #Trump &amp; the #Republicans could not be more incompetent and/or more deliberately negligent, they leave a MILLION+ does of #Covid19Vaccine sitting in a warehouse.  #coronavirus #Covid19 #vaccine #USA #Pfizervaccine #Pfizer https://t.co/nyF19I9L8V'",b'Aurora_Starlit',"['Trump', 'Republicans', 'Covid19Vaccine', 'coronavirus', 'Covid19', 'vaccine', 'USA', 'Pfizervaccine', 'Pfizer']",349,0,0
2020-12-18 00:16:02,"b'Candice Cody MD pushing the #Vaccine when #pregnant, even though NOT ADVISED by both #BioNTech and #Pfizer.  @libertytarian https://t.co/Tf0IWIXIdG'",b'raport_com',"['Vaccine', 'pregnant', 'BioNTech', 'Pfizer']",187,0,0
2020-12-18 00:07:04,b'@washingtonpost Send the extras to Canada.  It would make up for all the Americans Trump sent up here to buy our lower cost medicines. #Pfizer #COVID',b'_Connectivist_',"['Pfizer', 'COVID']",134,0,0
2020-12-18 00:06:25,"b'@pfizer Covid vaccine waiting to be administered to medical staff at a skilled nursing facility in Marin County, CA \xe2\x80\x94 this facility will be among the first in the County to obtain the vaccine.  On assignment for @epaphotos  #covid #vaccine #Pfizer #Pfizervaccine https://t.co/AcAbnwIQim'",b'daveodisho',"['covid', 'vaccine', 'Pfizer', 'Pfizervaccine']",7,0,0
2020-12-18 00:01:32,"b""Imagine that #Ohio #RINO @GovMikeDeWine Owns #Pfizer #Stock &amp; Received $22,700 in Contributions from the Company Since 2018 \xf0\x9f\xa4\xac He said he had nothing to do with the development of the #vaccine &amp; didn't know if he owned stock in Pfizer \xf0\x9f\xa4\x94\xf0\x9f\x91\x80 #FollowTheMoney https://t.co/8UMhxtu9NF""",b'FitnessMamma',"['Ohio', 'RINO', 'Pfizer', 'Stock', 'vaccine', 'FollowTheMoney']",4355,6,9
2020-12-17 23:57:00,"b'@OceansAngela Good question. Let\xe2\x80\x99s compare it to a flu shot. My nurse practitioner says about 6 months, and that\xe2\x80\x99s if the shot is for the correct strain.   I don\xe2\x80\x99t know how similar or dissimilar the #Pfizer &amp; #modern vaccines are in relation to the strain they\xe2\x80\x99re made for.  #COVID has evolved.'",b'AlexisCeule',"['Pfizer', 'modern', 'COVID']",6201,0,1
2020-12-17 23:52:45,b'Florida Gov. DeSantis said there\xe2\x80\x99s a problem with vaccine shipments. Pfizer disagrees. Miami Herald. #Florida #vaccine #Pfizer #pandemic',b'drpatfarrell',"['Florida', 'vaccine', 'Pfizer', 'pandemic']",9694,1,2
2020-12-17 23:49:25,b'#Pfizer says it has millions of doses of #COVID19 #vaccine in a warehouse with no additional instructions for delivery  https://t.co/7Ub2Fu4UQ6',b'BorisPaloma',"['Pfizer', 'COVID19', 'vaccine']",588,1,0
2020-12-17 23:46:55,"b'This morning I got my #CovidVaccine as a doctor @HowardU Hospital - feels surreal, a light at the end of a dark year. #Pfizer #PfizerCOVIDvaccine #covid #HealthcareHeroes https://t.co/zX8TN5sFXx'",b'MariamSGomaa',"['CovidVaccine', 'Pfizer', 'PfizerCOVIDvaccine', 'covid', 'HealthcareHeroes']",172,1,9
2020-12-17 23:42:31,b'Why would #Pfizer CEO sell most of his stocks same day as #vaccine announcement?  #COVID19Vaccine https://t.co/UMWeryWsDG',b'truthiswithn',"['Pfizer', 'vaccine', 'COVID19Vaccine']",1187,2,5
2020-12-17 23:41:08,"b""Y'all read this about the Pfizer vaccines it explains in detail how they will be distributed. #Pfizer #vaccine #COVID19 #CovidVaccine https://t.co/3vUoBD7631""",b'r_bsal',"['Pfizer', 'vaccine', 'COVID19', 'CovidVaccine']",2552,1,0
2020-12-17 23:40:09,b'#Pfizer says it has #millions of doses of #COVID19 #vaccine in a #warehouse with no additional instructions for delivery  https://t.co/R6cJRDfenK \xf0\x9f\x9a\xa9\xf0\x9f\x86\x98 #NewsFlash #People Are #Dying',b'jandis_price',"['Pfizer', 'millions', 'COVID19', 'vaccine', 'warehouse', 'NewsFlash', 'People', 'Dying']",8891,0,1
2020-12-17 23:39:08,b'I can\xe2\x80\x99t wait till the people who said \xe2\x80\x9ccovid is a 99 percent survival rate!\xe2\x80\x9d Say \xe2\x80\x9cThe vaccine is dangerous it will make you sick I\xe2\x80\x99m not taking those odds.\xe2\x80\x9d #antivax #vaccine #Pfizer #covidfake #COVID19Ontario #COVID @TazandJim #ldnont',b'Kevin_Collinson',"['antivax', 'vaccine', 'Pfizer', 'covidfake', 'COVID19Ontario', 'COVID', 'ldnont']",178,0,2
2020-12-17 23:30:08,"b""\xf0\x9f\x9a\xab\xf0\x9f\x92\x89 - What's going on here?\xf0\x9f\xa4\x94  Just understand that we trust too damn much the very same enemy who has a RECORD of evil against us. #coronavirus #COVID #Corona #Pfizer #Vaccinatie #notonmywatch #rizzaislam @LouisFarrakhan https://t.co/ma7V5WFtX9""",b'IslamRizza',"['coronavirus', 'COVID', 'Corona', 'Pfizer', 'Vaccinatie', 'notonmywatch', 'rizzaislam']",47991,188,454
2020-12-17 23:22:37,"b""When did gross incompetence become deliberate  #CrimesAgainstHumanity policy? #Feb2020  Who are those #vaccine doses sitting in #Pfizer's warehouse really for? Is Jared setting up donors' black markets, as he did for #PPE in March?  *Remedy* this now @SecAzar. \xf0\x9f\x98\xa0  #310095USDeaths https://t.co/pvFd9mPoOL""",b'SarahEOlson2009',"['CrimesAgainstHumanity', 'Feb2020', 'vaccine', 'Pfizer', 'PPE', '310095USDeaths']",5262,0,0
2020-12-17 23:20:48,"b'Well, 50% vaccinated #Pfizer #CovidVaccine #COVID #Covid_19 #BioNTech'",b'DrHungus',"['Pfizer', 'CovidVaccine', 'COVID', 'Covid_19', 'BioNTech']",119,0,0
2020-12-17 23:18:15,"b'#covid #covi\xcc\x87d19 #humor #vaccine #itsokaytolaugh #pfizer @pfizerinc @ New York, New York https://t.co/Jtd8Ek6ZP2'",b'IamNYSports',"['covid', 'covi̇d19', 'humor', 'vaccine', 'itsokaytolaugh', 'pfizer']",1625,0,1
2020-12-17 23:06:09,"b'States report confusion as feds reduce vaccine shipments, even as #Pfizer says it has \xe2\x80\x98millions\xe2\x80\x99 of unclaimed doses  A #Trump induced false shortage of #covid19 #vaccine https://t.co/IObaOqELlt'",b'glenntenney',"['Pfizer', 'Trump', 'covid19', 'vaccine']",456,0,0
2020-12-17 23:00:38,b'#Pfizer says not facing production issues with #COVID-19 #Vaccine  V\xc3\xada @Reuters https://t.co/zCkWNEIAIQ https://t.co/PXtA7Jym9s',b'Aroguden',"['Pfizer', 'COVID', 'Vaccine']",11537,0,0
2020-12-17 22:59:18,b'Thank you @realDonaldTrump for your decade of R&amp;D on MRNA therapeutics! You REALLY deserve all the credit! #vaccine #DrTrump #coronavirus #BioNTech #Pfizer',b'CWThurman503',"['vaccine', 'DrTrump', 'coronavirus', 'BioNTech', 'Pfizer']",28,0,0
2020-12-17 22:55:47,b'What do you think about it? #Pfizer #Pfizervaccine #PfizerBioNTech #PfizerCOVIDvaccine #Vaccin #vaccine #VaccinoAntiCovid #newsbreak @newsbreakApp #macroncovid #MacronPositif #MacronaVirus #vaccinoCovid   https://t.co/OlLFkXnWXs',b'barbarafavafmx',"['Pfizer', 'Pfizervaccine', 'PfizerBioNTech', 'PfizerCOVIDvaccine', 'Vaccin', 'vaccine', 'VaccinoAntiCovid', 'newsbreak', 'macroncovid', 'MacronPositif', 'MacronaVirus', 'vaccinoCovid']",1828,0,0
2020-12-17 22:53:09,"b'Allergic reaction by an Alaska health worker after the #Pfizer #vaccine  Puffy eyes, dizziness, and itchy throat Complications after vaccination have been reported in a Junio health care worker who has not had any allergic problems before. #coronavirus #CovidVaccine https://t.co/5CRzRHBIkX'",b'madison1990ma',"['Pfizer', 'vaccine', 'coronavirus', 'CovidVaccine']",39,0,1
2020-12-17 22:52:55,"b""#BREAKING Things are heating up in the Covid vaccine wars. Moderna which just had its' vaccine approved for emergency use by the FDA has signed a deal with Pixar to give away action figure toys from Pixar movies with its vaccine  #Moderna #Pfizer #CovidVaccine #Covid_19 #COVID""",b'LincolnRejects',"['BREAKING', 'Moderna', 'Pfizer', 'CovidVaccine', 'Covid_19', 'COVID']",7,0,0
2020-12-17 22:50:23,"b'Look below to explore the efficacy, effectiveness and side effects of the Moderna, AstraZeneca and Pfizer vaccines, as well as the MMR and Influenza vaccines, which feel less foreign to us.   https://t.co/YxbLZYAdHn  #CovidVaccine #coronavirus #COVID #Covid_19 #Pfizer #Moderna https://t.co/qkHSRzxJxy'",b'Covid19simple',"['CovidVaccine', 'coronavirus', 'COVID', 'Covid_19', 'Pfizer', 'Moderna']",824,0,2
2020-12-17 22:49:54,b'#Pfizer Says Millions of #COVID-19 Vaccine Doses Are Sitting Unclaimed in Warehouse Coolers \xe2\x80\x93 https://t.co/YTQLF2eDxD https://t.co/jpl7Dl1oNl',b'Texas_cowboy1',"['Pfizer', 'COVID']",1507,0,0
2020-12-17 22:45:18,b'@V_actually @PaulWestonEden @GovRonDeSantis \xf0\x9f\x92\x93 Thank you.\xf0\x9f\x99\x8f\xf0\x9f\x98\x87  #Pfizer tests show #vaccine causes #Sterilization in women.',b'USAFreedom13',"['Pfizer', 'vaccine', 'Sterilization']",323,0,0
2020-12-17 22:39:01,"b""17/12 daily #Covid19UK tweet  @Conservatives commit #Genocide  Day 16 'tiers' England Day 10 #Pfizer #vaccine  Official deaths 65,618  Excess deaths c.82kRIP  Tories are criminal, fascist scum &amp; kill many, esp elders and disabled people #TTT fucked  #CloseSchoolsNOW  #cancelxmas""",b'RedbirdEl',"['Covid19UK', 'Genocide', 'Pfizer', 'vaccine', 'TTT', 'CloseSchoolsNOW', 'cancelxmas']",2707,1,2
2020-12-17 22:33:51,b'\xe2\x80\xa2 #Moderne efficacy after 1st dose = 69.5%  \xe2\x80\xa2 #BioNTech #Pfizer efficacy after 1st dose = 52.4%  #COVID19 #CovidVaccine #CoronavirusVaccine #Covid_19 #CovidVaccines #COVID #coronamaatregelen #CoronaVirusUpdates #Corona #Coronavirus #CovidChristmas #Vaccine #Vaccin #AstraZeneca https://t.co/2ICLV73yyM',b'SarahMya2000',"['Moderne', 'BioNTech', 'Pfizer', 'COVID19', 'CovidVaccine', 'CoronavirusVaccine', 'Covid_19', 'CovidVaccines', 'COVID', 'coronamaatregelen', 'CoronaVirusUpdates', 'Corona', 'Coronavirus', 'CovidChristmas', 'Vaccine', 'Vaccin', 'AstraZeneca']",83,1,1
2020-12-17 22:32:28,"b""A healthcare worker in #Alaska has had a severe #allergic reaction to #Pfizer &amp; #BioNTech\xe2\x80\x99s #COVID19Vaccine but experts say the #vaccine is still safe  Unlike the U.K. cases, the Alaskan reportedly didn't have a history of allergic reactions to medications https://t.co/oDZNwU51ON""",b'WakoJoel',"['Alaska', 'allergic', 'Pfizer', 'BioNTech', 'COVID19Vaccine', 'vaccine']",2991,0,0
2020-12-17 22:30:14,b'https://t.co/2od0kHjDN1 Anyone else reading/hearing about this? \xf0\x9f\x98\x95 #vaccine #covid #pfizer',b'EEEaley',"['vaccine', 'covid', 'pfizer']",103,0,0
2020-12-17 22:30:06,b'Ready to receive either vaccine once available for professors &amp; researchers \xf0\x9f\x92\x81\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x94\xb1  Congrats @KizzyPhD \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb  @UCSDHealth @UCSD_News  @loridanielsmd #TritonPride #UCSD #Pfizer #Moderna #COVID #WearAMask https://t.co/ltTY5xpasl',b'DrJarryd',"['TritonPride', 'UCSD', 'Pfizer', 'Moderna', 'COVID', 'WearAMask']",3939,0,2
2020-12-17 22:28:38,"b'#Pfizer on its #vaccine . ""We have millions more doses sitting in our warehouse but, as of now, we have not received any shipment instructions for additional doses.""  This is criminal. Trump and his minions are inept, callous, and unfit. https://t.co/DUKuSlK4jr'",b'Boadicea12',"['Pfizer', 'vaccine']",1185,0,0
2020-12-17 22:23:23,b'1st SNF staff members about to get inoculated with #Pfizer vaccine in Marin County #COVID https://t.co/TL0Lqqakcw',b'KennyKPIX',"['Pfizer', 'COVID']",2174,1,1
2020-12-17 22:22:05,b'Pictures from @utmedicalcenter show the #Pfizer vaccine arriving today. Five frontline team members were vaccinated together. #WATE #COVID19 #Vaccine #Knoxville #KnoxCounty https://t.co/Fj7kGnIJ7C',b'SummerDashe',"['Pfizer', 'WATE', 'COVID19', 'Vaccine', 'Knoxville', 'KnoxCounty']",3983,4,15
2020-12-17 22:20:04,"b'@pfizer Covid vaccine waiting to be administered to medical staff at a skilled nursing facility in Marin County, CA \xe2\x80\x94 this facility will be among the first in the County to obtain the vaccine.  On assignment for @epaphotos  #covid #vaccine #Pfizer #Pfizervaccine https://t.co/b9pW2ACUa9'",b'daveodisho',"['covid', 'vaccine', 'Pfizer', 'Pfizervaccine']",7,0,0
2020-12-17 22:18:16,b'#TheStand  Randall Flagg #Pfizer  #vaccine https://t.co/2rhr2MgDpX',b'aldoenrique09',"['TheStand', 'Pfizer', 'vaccine']",3950,0,0
2020-12-17 22:16:14,b'#Pfizer says no #COVID-19 vaccine production problems or shipment delays #TheHill https://t.co/Gpa5QREkUU https://t.co/hygS0Rfj8w',b'rooseveltFellow',"['Pfizer', 'COVID', 'TheHill']",1943,0,0
2020-12-17 22:14:58,b'#Pfizer has \xe2\x80\x98millions\xe2\x80\x99 of unused #vaccine doses waiting for the #TrumpPenceClownShow admin to tell them where to ship - @realDonaldTrumo @VP https://t.co/PM12MJaUnM',b'FrrannCcess',"['Pfizer', 'vaccine', 'TrumpPenceClownShow']",131,0,0
2020-12-17 22:11:39,"b""#Alaska #HealthWorker Had a Serious #AllergicReaction After #Pfizer's #Vaccine https://t.co/lgTkuCOfDi? #Health #COVID19Ontario #CoronaVaccine #Corona #CoronavirusVaccine #COVID19Vaccine #vaccinepolitics #healthcare #Pfizervaccine #sideeffects #Reactions""",b'HitechguruS',"['Alaska', 'HealthWorker', 'AllergicReaction', 'Pfizer', 'Vaccine', 'Health', 'COVID19Ontario', 'CoronaVaccine', 'Corona', 'CoronavirusVaccine', 'COVID19Vaccine', 'vaccinepolitics', 'healthcare', 'Pfizervaccine', 'sideeffects', 'Reactions']",1,0,0
2020-12-17 22:11:21,"b""The center began offering #Pfizer's coronavirus #vaccine today to employees who signed up to receive the vaccination. https://t.co/YMHiwB0nU6""",b'McCartyCenter',"['Pfizer', 'vaccine']",128,1,1
2020-12-17 22:01:27,"b'Legendary British actor #SirIanMcKellen, who has starred in ""#TheLordoftheRings"" films and ""X-Men"" franchise, received his first dose of the #Pfizer/BioNTech #COVID_19 #vaccine in London. Via: @abcworldnewstonight  #covid19 #coronavirus #xmen #gandalf https://t.co/vKnkZ87Z97'",b'allnewsinc',"['SirIanMcKellen', 'TheLordoftheRings', 'Pfizer', 'COVID_19', 'vaccine', 'covid19', 'coronavirus', 'xmen', 'gandalf']",139,0,1
2020-12-17 21:59:28,b'One of two. #pfizer #vaccine #COVID19 #NHS #healthcare https://t.co/Faol9zAUFc',b'HFeddieHF',"['pfizer', 'vaccine', 'COVID19', 'NHS', 'healthcare']",744,0,1
2020-12-17 21:51:43,"b'2 things comes to mind to explain allergic reaction to #Pfizer #BioNTech #COVID19 #mRNA #vaccine:  1. as others have pointed out, lipid composition. how? it could destabilize lipid membrane of mast cells when leaked out into blood stream  2. too cold.cold can cause cold urticaria'",b'3DiMMUNE',"['Pfizer', 'BioNTech', 'COVID19', 'mRNA', 'vaccine']",1127,0,8
